director,release_year,movie_id,title,weighted_rating
Lee Tamahori,2002,36669,Die Another Day,5.937142848968506
Lee Tamahori,2001,2043,Along Came a Spider,6.09527587890625
Lee Tamahori,1997,9433,The Edge,6.255183696746826
Meiert Avis,2005,17926,Undiscovered,6.073614597320557
Ben Lewin,2012,113947,The Sessions,6.173005104064941
Stephen Gaghan,2005,231,Syriana,6.15941858291626
Stephen Gaghan,2002,15992,Abandon,6.026374340057373
John Simpson,2004,12612,Freeze Frame,6.10816764831543
Luke Greenfield,2014,193893,Let's Be Cops,6.26495885848999
Luke Greenfield,2011,49022,Something Borrowed,6.047713279724121
Luke Greenfield,2004,10591,The Girl Next Door,6.188827991485596
Luke Greenfield,2001,11090,The Animal,5.733871936798096
Dominique Othenin-Girard,1989,11361,Halloween 5: The Revenge of Michael Myers,5.950157642364502
Tom Walsh,2014,239897,Dwegons,6.087479114532471
Siddharth Anand,2007,14165,Ta Ra Rum Pum,6.092057704925537
Christopher Hutson,2008,22530,Bled,6.083779811859131
Michael McCullers,2008,8780,Baby Mama,6.041649341583252
Mike Barker,2007,13250,Butterfly on a Wheel,6.117980003356934
Gabriele Muccino,2012,77875,Playing for Keeps,5.95452880859375
Gabriele Muccino,2008,11321,Seven Pounds,7.050026893615723
Gabriele Muccino,2006,1402,The Pursuit of Happyness,7.257743835449219
Gabriele Muccino,2003,38970,"Remember Me, My Love",6.080438613891602
Leslie Small,2013,181330,Kevin Hart: Let Me Explain,6.184041976928711
Kenneth Branagh,2015,150689,Cinderella,6.5254364013671875
Kenneth Branagh,2014,137094,Jack Ryan: Shadow Recruit,5.9869513511657715
Kenneth Branagh,2011,10195,Thor,6.535072326660156
Kenneth Branagh,2006,37028,The Magic Flute,6.098321437835693
Kenneth Branagh,1996,10549,Hamlet,6.224516868591309
Kenneth Branagh,1993,11971,Much Ado About Nothing,6.275505065917969
Kenneth Branagh,1989,10705,Henry V,6.18337869644165
Bob Saget,2006,12486,Farce of the Penguins,6.0546088218688965
Bob Saget,1998,14577,Dirty Work,6.119492530822754
Bruce Campbell,2007,1961,My Name Is Bruce,6.073902606964111
Sean Penn,2007,5915,Into the Wild,7.391228675842285
Sean Penn,2001,5955,The Pledge,6.167785167694092
Chris Williams,2014,177572,Big Hero 6,7.569281101226807
Chris Williams,2008,13053,Bolt,6.2268290519714355
Jason Reitman,2013,130150,Labor Day,6.237504005432129
Jason Reitman,2011,57157,Young Adult,5.957581043243408
Jason Reitman,2009,22947,Up in the Air,6.431136608123779
Jason Reitman,2007,7326,Juno,6.728529453277588
Jason Reitman,2005,9388,Thank You for Smoking,6.505163192749023
Tom Green,2001,13166,Freddy Got Fingered,5.933407783508301
Ben Younger,2000,14181,Boiler Room,6.16377592086792
Majid Majidi,1997,21334,Children of Heaven,6.271783351898193
Gary Hardwick,2001,20322,The Brothers,6.097502708435059
Mark Illsley,1999,24066,"Happy, Texas",6.070120334625244
Norman Jewison,2003,41488,The Statement,6.088778018951416
Norman Jewison,1999,10400,The Hurricane,6.416738033294678
Norman Jewison,1996,3587,Bogus,6.062891483306885
Norman Jewison,1978,28932,F.I.S.T.,6.1023077964782715
Norman Jewison,1971,14811,Fiddler on the Roof,6.253504276275635
Francis Lawrence,2015,131634,The Hunger Games: Mockingjay - Part 2,6.501695156097412
Francis Lawrence,2014,131631,The Hunger Games: Mockingjay - Part 1,6.5257344245910645
Francis Lawrence,2013,101299,The Hunger Games: Catching Fire,7.231886386871338
Francis Lawrence,2011,55787,Water for Elephants,6.3783745765686035
Francis Lawrence,2007,6479,I Am Legend,6.766892433166504
David Hand,1942,3170,Bambi,6.513316631317139
David Hand,1940,756,Fantasia,6.599366188049316
David Hand,1937,408,Snow White and the Seven Dwarfs,6.630727291107178
Mona Lerche,2014,244776,The Sleepwalker,6.078861236572266
Scott Derrickson,2014,184346,Deliver Us from Evil,6.012419700622559
Scott Derrickson,2012,82507,Sinister,6.470213413238525
Scott Derrickson,2008,10200,The Day the Earth Stood Still,5.6279120445251465
Scott Derrickson,2005,8643,The Exorcism of Emily Rose,6.177490711212158
Andy García,2005,9700,The Lost City,6.09102725982666
Craig Johnson,2014,244772,The Skeleton Twins,6.2349162101745605
Robert Cary,2006,38007,Ira & Abby,6.090578556060791
John Turturro,2005,13994,Romance & Cigarettes,6.090201377868652
John Turturro,1998,91076,Illuminata,6.094803333282471
Marco Kreuzpaintner,2007,4170,Trade,6.139454364776611
Marco Kreuzpaintner,2004,342,Summer Storm,6.128467559814453
Will Gluck,2014,196867,Annie,6.062792778015137
Will Gluck,2011,50544,Friends with Benefits,6.377966403961182
Will Gluck,2010,37735,Easy A,6.516402721405029
Daniel Schechter,2012,139998,Supporting Characters,6.099566459655762
Anne Fletcher,2015,268920,Hot Pursuit,5.813997745513916
Anne Fletcher,2012,82687,The Guilt Trip,5.93489933013916
Anne Fletcher,2009,18240,The Proposal,6.489424705505371
Anne Fletcher,2008,6557,27 Dresses,6.096685409545898
Anne Fletcher,2006,9762,Step Up,6.411827564239502
Doug Atchison,2006,13751,Akeelah and the Bee,6.140557765960693
James McTeigue,2015,334074,Survivor,5.887806415557861
James McTeigue,2012,70436,The Raven,6.095364570617676
James McTeigue,2009,22832,Ninja Assassin,6.123067855834961
James McTeigue,2006,752,V for Vendetta,7.414715766906738
Perry Andelin Blake,2002,13908,The Master of Disguise,5.913288116455078
Tim Story,2016,323675,Ride Along 2,6.095759391784668
Tim Story,2014,168530,Ride Along,6.096457004547119
Tim Story,2014,184098,Think Like a Man Too,6.151587963104248
Tim Story,2012,67660,Think Like a Man,6.276113033294678
Tim Story,2011,74510,Kevin Hart: Laugh at My Pain,6.16225528717041
Tim Story,2007,1979,Fantastic 4: Rise of the Silver Surfer,5.587395668029785
Tim Story,2002,10611,Barbershop,6.106642246246338
Robert Marcarelli,1999,29064,The Omega Code,6.063811302185059
James Mangold,2013,76170,The Wolverine,6.260450839996338
James Mangold,2010,37834,Knight and Day,5.973974227905273
James Mangold,2007,5176,3:10 to Yuma,6.539673805236816
James Mangold,2005,69,Walk the Line,6.609946250915527
James Mangold,2003,2832,Identity,6.622069358825684
James Mangold,2001,11232,Kate & Leopold,6.064981937408447
James Mangold,1999,3558,"Girl, Interrupted",6.739928722381592
James Mangold,1997,2142,Cop Land,6.237643718719482
Karen Moncrieff,2006,13551,The Dead Girl,6.113053798675537
Karen Moncrieff,2002,46989,Blue Car,6.101419925689697
Michael Cimino,1980,10935,Heaven's Gate,6.109941005706787
Michael Cimino,1978,11778,The Deer Hunter,6.929404258728027
Asger Leth,2012,49527,Man on a Ledge,6.145689964294434
Miranda July,2005,1382,Me and You and Everyone We Know,6.184315204620361
Ron Fricke,2011,89708,Samsara,6.376092433929443
Cyrus Nowrasteh,2016,318850,The Young Messiah,6.102608680725098
James Gartner,2006,9918,Glory Road,6.23778772354126
Dennis Gansel,2008,7735,The Wave,6.750544548034668
Kevin Jordan,1999,125537,Smiling Fish & Goat On Fire,6.094250202178955
Fred Zinnemann,1977,42222,Julia,6.099575519561768
Fred Zinnemann,1966,874,A Man for All Seasons,6.212767124176025
Fred Zinnemann,1959,27029,The Nun's Story,6.153114318847656
Fred Zinnemann,1953,11426,From Here to Eternity,6.228095054626465
Fred Zinnemann,1952,288,High Noon,6.482505798339844
Mike Hodges,1980,3604,Flash Gordon,6.094614028930664
Ritesh Batra,2013,191714,The Lunchbox,6.319304943084717
Michael Burke,2003,26899,The Mudge Boy,6.121568202972412
Mark Rosman,2005,15648,The Perfect Man,5.9896559715271
Mark Rosman,2004,11247,A Cinderella Story,6.096160411834717
David Zucker,2008,13948,An American Carol,6.052584171295166
David Zucker,2006,4257,Scary Movie 4,5.745161056518555
David Zucker,2003,2830,My Boss's Daughter,5.825706958770752
David Zucker,2003,4256,Scary Movie 3,5.950336933135986
David Zucker,1991,37137,The Naked Gun 2½: The Smell of Fear,6.277129650115967
Zoran Lisinac,2013,173224,Along the Roadside,6.098316192626953
Steven E. de Souza,1994,11667,Street Fighter,5.588769435882568
Bille August,2007,1874,Goodbye Bafana,6.12786340713501
Bille August,1997,9311,Smilla's Sense of Snow,6.123140335083008
Johnnie To,2006,13807,Exiled,6.134806156158447
Rian Johnson,2012,59967,Looper,6.514087677001953
Rian Johnson,2008,21755,The Brothers Bloom,6.216763973236084
Rodman Flender,1999,6552,Idle Hands,6.0943732261657715
Nelson McCormick,2009,19904,The Stepfather,5.990479469299316
Nelson McCormick,2008,8617,Prom Night,5.901492118835449
Gnana Rajasekaran,2014,280871,Ramanujan,6.089896202087402
Frank Sebastiano,2006,14137,Beer League,6.075514793395996
Dan Harris,2004,25350,Imaginary Heroes,6.099372386932373
Salvador Carrasco,1999,89540,The Other Conquest,6.090425968170166
Frank Coraci,2015,347969,The Ridiculous 6,5.749577045440674
Frank Coraci,2014,232672,Blended,6.352712631225586
Frank Coraci,2012,87826,Here Comes the Boom,6.057654857635498
Frank Coraci,2011,38317,Zookeeper,5.822154998779297
Frank Coraci,2006,9339,Click,6.029212951660156
Frank Coraci,2004,10204,Around the World in 80 Days,5.9312567710876465
Frank Coraci,1998,10663,The Waterboy,6.026022911071777
Julie Anne Robinson,2012,54054,One for the Money,5.864795684814453
Julie Anne Robinson,2010,35690,The Last Song,6.4889373779296875
Mark Griffiths,2012,158150,How to Fall in Love,6.075056076049805
Scott Cooper,2015,261023,Black Mass,6.2099409103393555
Scott Cooper,2013,164457,Out of the Furnace,6.267706871032715
Scott Cooper,2009,25196,Crazy Heart,6.2503485679626465
Ronny Yu,2003,6466,Freddy vs. Jason,5.981120586395264
Ronny Yu,2001,1613,The 51st State,6.06376314163208
Ronny Yu,1998,11932,Bride of Chucky,5.934667587280273
Ronny Yu,1997,49478,Warriors of Virtue,6.08035135269165
Scott Kalvert,2002,13201,Deuces Wild,6.072990894317627
Barbet Schroeder,2002,11892,Murder by Numbers,6.072926044464111
Barbet Schroeder,1995,6071,Kiss of Death,6.062673091888428
Larry Clark,2001,9517,Bully,6.163265705108643
Larry Clark,1995,9344,Kids,6.25256872177124
King Vidor,1959,29996,Solomon and Sheba,6.087569713592529
King Vidor,1946,32275,Duel in the Sun,6.097269058227539
King Vidor,1925,3060,The Big Parade,6.112734794616699
Stephen Frears,2016,315664,Florence Foster Jenkins,6.240325450897217
Stephen Frears,2013,205220,Philomena,6.5852274894714355
Stephen Frears,2009,22215,Cheri,6.082640171051025
Stephen Frears,2006,1165,The Queen,6.27747106552124
Stephen Frears,2005,10773,Mrs Henderson Presents,6.111929416656494
Stephen Frears,2002,3472,Dirty Pretty Things,6.178238391876221
Stephen Frears,2000,243,High Fidelity,6.452098369598389
Stephen Frears,1996,9095,Mary Reilly,6.065130710601807
Stephen Frears,1988,859,Dangerous Liaisons,6.284934043884277
Stephen Frears,1985,11240,My Beautiful Laundrette,6.11889123916626
Norton Virgien,2003,20694,Rugrats Go Wild,6.0638041496276855
Norton Virgien,1998,14444,The Rugrats Movie,6.0410308837890625
Jonathan Liebesman,2014,98566,Teenage Mutant Ninja Turtles,5.878242015838623
Jonathan Liebesman,2012,57165,Wrath of the Titans,5.738067150115967
Jonathan Liebesman,2011,44943,Battle: Los Angeles,5.736385345458984
Jonathan Liebesman,2006,10781,The Texas Chainsaw Massacre: The Beginning,6.036208629608154
Jonathan Liebesman,2003,10727,Darkness Falls,5.921767711639404
William H. Macy,2014,244403,Rudderless,6.222255706787109
Mark Romanek,2010,42188,Never Let Me Go,6.4004011154174805
Mark Romanek,2002,9357,One Hour Photo,6.251420497894287
Edward Zwick,2010,43347,Love & Other Drugs,6.378321170806885
Edward Zwick,2006,1372,Blood Diamond,6.942833423614502
Edward Zwick,2003,616,The Last Samurai,6.894526958465576
Edward Zwick,1998,9882,The Siege,6.068253040313721
Edward Zwick,1996,10684,Courage Under Fire,6.114089012145996
Edward Zwick,1994,4476,Legends of the Fall,6.5274271965026855
Edward Zwick,1989,9665,Glory,6.466229438781738
Matthew R. Anderson,2010,53502,The Dead Undead,6.0746941566467285
Dominic Sena,2009,22787,Whiteout,5.945275783538818
Dominic Sena,2001,9705,Swordfish,6.096604824066162
Dominic Sena,2000,9679,Gone in Sixty Seconds,6.097373008728027
Carlos Saura,1998,65749,Tango,6.0976996421813965
Melville Shavelson,1968,27983,"Yours, Mine and Ours",6.096121788024902
Paul Michael Glaser,1987,865,The Running Man,6.223032474517822
Robert Greenwald,2006,40862,Iraq for Sale: The War Profiteers,6.105160713195801
Robert Greenwald,2005,29595,Wal-Mart: The High Cost of Low Price,6.113000869750977
Tony Giglio,2007,8875,Timber Falls,6.059257984161377
David Rodriguez,2013,294600,Last I Heard,6.093208312988281
Ossie Davis,1970,59917,Cotton Comes to Harlem,6.101419925689697
Jake Paltrow,2007,13501,The Good Night,6.077179908752441
Jean-Marc Barr,2006,12838,One to Another,6.0896806716918945
Brian Caunter,2009,43213,Chicago Overcoat,6.0933403968811035
Jodie Foster,2016,303858,Money Monster,6.307587623596191
Jodie Foster,2011,50780,The Beaver,6.139497756958008
Jodie Foster,1995,9089,Home for the Holidays,6.101382732391357
Rob Hedden,1989,10283,Friday the 13th Part VIII: Jason Takes Manhattan,5.878504276275635
Monte Hellman,1988,191229,Iguana,6.093208312988281
Joe Nussbaum,2011,51588,Prom,6.045086860656738
Joe Nussbaum,2007,10760,Sydney White,6.074878692626953
Joe Nussbaum,2004,9893,Sleepover,6.017716884613037
Jonathan Jakubowicz,2016,184341,Hands of Stone,6.09398889541626
Kimberly Peirce,2013,133805,Carrie,5.916135311126709
Kimberly Peirce,2008,8988,Stop-Loss,6.093832969665527
Kimberly Peirce,1999,226,Boys Don't Cry,6.391067028045654
Eugène Lourié,1953,35073,"The Beast from 20,000 Fathoms",6.118179798126221
Bronwen Hughes,1996,38223,Harriet the Spy,6.075303554534912
Rusty Cundieff,1995,25066,Tales from the Hood,6.070918083190918
Neill Dela Llana,2005,67238,Cavite,6.096232891082764
Jack Conway,1940,55604,Boom Town,6.096670150756836
Karey Kirkpatrick,2009,19724,Imagine That,6.045086860656738
Karey Kirkpatrick,2006,7518,Over the Hedge,6.202498912811279
John Sayles,2010,72913,Amigo,6.093111515045166
John Sayles,2002,57022,Sunshine State,6.092342853546143
John Sayles,1999,62676,Limbo,6.109098434448242
John Sayles,1996,26748,Lone Star,6.153262615203857
Gavin O'Connor,2016,174751,Jane Got a Gun,5.934469223022461
Gavin O'Connor,2011,59440,Warrior,7.009358882904053
Gavin O'Connor,2008,13150,Pride and Glory,6.134678840637207
Gavin O'Connor,2004,14292,Miracle,6.222253799438477
Gavin O'Connor,1999,55123,Tumbleweeds,6.094515323638916
Joseph L. Mankiewicz,1963,8095,Cleopatra,6.173466205596924
Tobe Hooper,1986,16337,The Texas Chainsaw Massacre 2,6.06883430480957
Tobe Hooper,1986,31909,Invaders from Mars,6.060019493103027
Tobe Hooper,1985,11954,Lifeforce,6.106471538543701
Tobe Hooper,1982,609,Poltergeist,6.503981590270996
Tobe Hooper,1974,30497,The Texas Chain Saw Massacre,6.514835357666016
Matt Bettinelli-Olpin,2014,79316,Devil's Due,5.782025337219238
Steve Boyum,2005,17186,Supercross,6.07295560836792
Steve Boyum,1998,40688,Meet the Deedles,6.0545806884765625
John Francis Daley,2015,296099,Vacation,6.1524977684021
Becky Smith,2009,91122,16 to Life,6.084522724151611
Robert M. Young,1983,218500,The Ballad of Gregorio Cortez,6.093305587768555
Betty Thomas,2009,23398,Alvin and the Chipmunks: The Squeakquel,5.809156894683838
Betty Thomas,2002,8427,I Spy,5.897622108459473
Betty Thomas,2000,10468,28 Days,6.0766754150390625
Betty Thomas,1998,3050,Doctor Dolittle,5.804182529449463
Peter Stebbings,2009,34769,Defendor,6.162027835845947
Christopher Nolan,2014,157336,Interstellar,7.937272071838379
Christopher Nolan,2012,49026,The Dark Knight Rises,7.4564409255981445
Christopher Nolan,2010,27205,Inception,7.969184875488281
Christopher Nolan,2008,155,The Dark Knight,8.044122695922852
Christopher Nolan,2006,1124,The Prestige,7.6582207679748535
Christopher Nolan,2005,272,Batman Begins,7.3378190994262695
Christopher Nolan,2002,320,Insomnia,6.478348255157471
Christopher Nolan,2000,77,Memento,7.714112758636475
John Bonito,2006,8975,The Marine,5.934473991394043
Hans Petter Moland,2000,26665,Aberdeen,6.09894323348999
Jun Falkenstein,2000,15655,The Tigger Movie,6.120127201080322
Gábor Csupó,2007,1265,Bridge to Terabithia,6.580347537994385
Tarsem Singh,2015,238615,Self/less,6.203307151794434
Tarsem Singh,2012,62764,Mirror Mirror,5.774471759796143
Tarsem Singh,2011,37958,Immortals,5.9051008224487305
Tarsem Singh,2000,8843,The Cell,6.064143180847168
Rod Lurie,2011,64639,Straw Dogs,6.015847682952881
Rod Lurie,2007,13074,Resurrecting the Champ,6.081923484802246
Rod Lurie,2001,2100,The Last Castle,6.301028728485107
Rod Lurie,2000,6521,The Contender,6.1290283203125
Rod Lurie,2000,25212,Deterrence,6.093354225158691
Dan Rush,2010,45658,Everything Must Go,6.0766754150390625
Jem Cohen,2015,322745,Counting,6.100187301635742
Katja von Garnier,2007,10075,Blood and Chocolate,6.035640716552734
Patricia Cardoso,2010,69640,Lies in Plain Sight,6.0866875648498535
Patricia Cardoso,2002,30309,Real Women Have Curves,6.087607383728027
Michel Hazanavicius,2011,74643,The Artist,6.723695278167725
Bill Benenson,2014,296943,The Hadza:  Last of the First,6.093305587768555
Russell Holt,2004,36046,The Work and the Glory,6.093354225158691
Ole Bornedal,2012,77883,The Possession,5.993054389953613
Rob Letterman,2015,257445,Goosebumps,6.147635459899902
Rob Letterman,2010,38745,Gulliver's Travels,5.624290943145752
Jerry Rees,1987,19933,The Brave Little Toaster,6.146939277648926
Brian Koppelman,2009,36691,Solitary Man,6.06968355178833
Brian Koppelman,2001,7501,Knockaround Guys,6.075549125671387
Oleg Stepchenko,2014,208763,Forbidden Kingdom,6.011048316955566
Bob Rafelson,1996,31640,Blood and Wine,6.072990894317627
Bob Rafelson,1981,11027,The Postman Always Rings Twice,6.12486457824707
James Cox,2013,153795,Straight A's,6.052417755126953
James Cox,2003,4997,Wonderland,6.1008524894714355
James Cox,2002,18808,Highway,6.074979782104492
Frank Perry,1981,15660,Mommie Dearest,6.11498498916626
DJ Pooh,2001,13408,The Wash,6.0723652839660645
DJ Pooh,2000,47816,3 Strikes,6.090328693389893
Jon Gunn,2015,309425,Do You Believe?,6.117457866668701
Jon Gunn,2000,26916,Mercy Streets,6.092070579528809
Caroline Link,2001,1591,Nowhere in Africa,6.122583389282227
James Wan,2016,259693,The Conjuring 2,6.700990200042725
James Wan,2015,168259,Furious 7,7.07464075088501
James Wan,2013,91586,Insidious: Chapter 2,6.320267200469971
James Wan,2013,138843,The Conjuring,7.090663909912109
James Wan,2010,49018,Insidious,6.548620223999023
James Wan,2007,11835,Death Sentence,6.189474582672119
James Wan,2004,176,Saw,6.862322807312012
Sergei Bodrov,2014,68737,Seventh Son,5.647119045257568
Sergei Bodrov,2007,12246,Mongol: The Rise of Genghis Khan,6.150832653045654
Fernando Meirelles,2008,8338,Blindness,6.181485652923584
Fernando Meirelles,2005,1985,The Constant Gardener,6.307470798492432
Fernando Meirelles,2002,598,City of God,7.406014919281006
